"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
575129;2024-01-16;"terça-feira";"11:55:00";"PR";373;261;"PRUDENTOPOLIS";"Ausência de reação do condutor";"Colisão transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Sim";3;1;0;0;2;0;0;2;-25,2015014;-50,95333903;"SPRF-PR";"DEL08-PR";"UOP01-DEL08-PR"
575133;2024-01-16;"terça-feira";"13:10:00";"MG";40;627,5;"CONSELHEIRO LAFAIETE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-20,63591993;-43,81353421;"SPRF-MG";"DEL05-MG";"UOP02-DEL05-MG"
575136;2024-01-16;"terça-feira";"16:15:00";"ES";101;278,6;"SERRA";"Estacionar ou parar em local proibido";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Não Informado";"Não";2;0;1;0;1;0;1;2;-20,2176406;-40,3359349;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
575137;2024-01-16;"terça-feira";"15:20:00";"MT";364;290,3;"JACIARA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-15,90475053;-55,09158825;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
575138;2024-01-16;"terça-feira";"16:00:00";"ES";101;270,3;"SERRA";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Interseção de vias";"Não";3;0;1;0;1;1;1;2;-20,22662056;-40,27075088;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
575141;2024-01-16;"terça-feira";"15:10:00";"SP";116;282;"EMBU DAS ARTES";"Acumulo de óleo sobre o pavimento";"Queda de ocupante de veículo";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Sim";2;1;0;0;1;0;0;2;-23,68570216;-46,85970975;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
575142;2024-01-16;"terça-feira";"16:50:00";"SC";101;441,1;"SANTA ROSA DO SUL";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Viaduto";"Sim";2;0;0;1;1;0;1;2;-29,12676736;-49,67703089;"SPRF-SC";"DEL02-SC";"UOP02-DEL02-SC"
575143;2024-01-16;"terça-feira";"17:10:00";"PR";277;729;"FOZ DO IGUACU";"Entrada inopinada do pedestre";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;0;0;4;0;0;3;-25,5095703;-54,5958441;"SPRF-PR";"DEL05-PR";"UOP03-DEL05-PR"
575149;2024-01-16;"terça-feira";"07:30:00";"RS";287;264;"SANTA MARIA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ignorado";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-29,67151646;-54,01217104;"SPRF-RS";"DEL09-RS";"UOP01-DEL09-RS"
575150;2024-01-16;"terça-feira";"15:00:00";"MG";364;4;"PLANURA";"Ausência de reação do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-20,13824;-48,702347;"SPRF-MG";"DEL13-MG";"UOP02-DEL13-MG"
575151;2024-01-16;"terça-feira";"18:05:00";"PR";277;591,9;"CASCAVEL";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-24,98539674;-53,46613526;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
575152;2024-01-16;"terça-feira";"18:10:00";"MG";50;74;"UBERLANDIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Não Informado";"Sim";3;0;2;1;0;0;3;2;-18,91451795;-48,22338223;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
575153;2024-01-16;"terça-feira";"18:15:00";"SC";282;501,3;"XANXERE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Não Informado";"Sim";2;0;1;0;1;0;1;2;-26,8825194;-52,3799083;"SPRF-SC";"DEL07-SC";"UOP01-DEL07-SC"
575155;2024-01-16;"terça-feira";"18:45:00";"SP";116;501;"CAJATI";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-24,77859381;-48,1923679;"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
575158;2024-01-16;"terça-feira";"15:30:00";"RO";364;424,6;"JARU";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Não Informado";"Sim";2;0;2;0;0;0;2;2;-10,44457274;-62,46568412;"SPRF-RO";"DEL03-RO";"UOP02-DEL03-RO"
575160;2024-01-16;"terça-feira";"14:45:00";"RJ";101;429;"MANGARATIBA";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";1;0;1;0;0;0;1;1;-22,935335;-44,0004;"SPRF-RJ";"DEL03-RJ";"UOP02-DEL03-RJ"
575161;2024-01-16;"terça-feira";"18:15:00";"RO";364;239,5;"CACOAL";"Demais falhas na via";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Sim";2;0;0;1;1;0;1;1;-11,43401078;-61,46878481;"SPRF-RO";"DEL02-RO";"UOP02-DEL02-RO"
575163;2024-01-16;"terça-feira";"19:20:00";"PE";232;240,7;"ARCOVERDE";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;1;0;0;2;-8,41469683;-36,96172896;"SPRF-PE";"DEL04-PE";"UOP02-DEL04-PE"
575165;2024-01-16;"terça-feira";"18:36:00";"RN";304;209;"LAJES";"Afundamento ou ondulação no pavimento";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;1;-5,74198;-36,086029;"SPRF-RN";"DEL01-RN";"UOP03-DEL01-RN"
575166;2024-01-16;"terça-feira";"19:10:00";"DF";40;0;"BRASILIA";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-15,976897;-47,990129;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
575167;2024-01-16;"terça-feira";"15:45:00";"SC";470;144;"RIO DO SUL";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;1;2;0;1;2;-27,235138;-49,677608;"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
575168;2024-01-16;"terça-feira";"19:45:00";"BA";324;615;"SALVADOR";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;-12,87206398;-38,42746403;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
575170;2024-01-16;"terça-feira";"17:50:00";"MG";40;310,5;"TRES MARIAS";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";5;0;5;0;0;0;5;1;-18,43298573;-45,07651058;"SPRF-MG";"DEL14-MG";"UOP02-DEL14-MG"
575172;2024-01-16;"terça-feira";"20:40:00";"PE";408;89;"SAO LOURENCO DA MATA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Sim";1;0;1;0;0;0;1;1;-7,98149086;-35,08112279;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
575173;2024-01-16;"terça-feira";"20:35:00";"SP";116;500;"CAJATI";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-24,78162109;-48,18342711;"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
575174;2024-01-16;"terça-feira";"12:10:00";"MT";364;277;"JACIARA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;0;0;1;0;0;1;-15,95076591;-54,99952397;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
575179;2024-01-16;"terça-feira";"17:40:00";"CE";20;360,5;"MARANGUAPE";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;2;0;1;0;2;1;-4,021746;-38,9833442;"SPRF-CE";"DEL02-CE";"UOP01-DEL02-CE"
575181;2024-01-16;"terça-feira";"21:50:00";"RJ";116;42;"TERESOPOLIS";"Reação tardia ou ineficiente do condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-22,14560636;-42,79362881;"SPRF-RJ";"DEL04-RJ";"UOP01-DEL04-RJ"
575182;2024-01-16;"terça-feira";"19:00:00";"PR";277;11;"PARANAGUA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-25,564994;-48,629442;"SPRF-PR";"DEL01-PR";"UOP05-DEL01-PR"
575183;2024-01-16;"terça-feira";"22:05:00";"SE";235;11,7;"NOSSA SENHORA DO SOCORRO";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Não Informado";"Não";1;0;0;1;0;0;1;1;-10,877883;-37,156052;"SPRF-SE";"DEL01-SE";"UOP01-DEL01-SE"
575185;2024-01-16;"terça-feira";"15:23:00";"MG";251;253,3;"SANTA CRUZ DE SALINAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Não";6;1;0;0;5;0;0;2;-15,98855939;-41,86584949;"SPRF-MG";"DEL12-MG";"UOP02-DEL12-MG"
575186;2024-01-16;"terça-feira";"21:50:00";"RJ";116;142;"DUQUE DE CAXIAS";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;1;1;0;2;-22,64876087;-43,23031638;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
575189;2024-01-16;"terça-feira";"22:30:00";"DF";60;6,2;"BRASILIA";"Conversão proibida";"Colisão transversal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Não Informado";"Sim";4;1;0;1;1;1;1;3;-15,898738;-48,115416;"SPRF-DF";"DEL03-DF";"UOP01-DEL03-DF"
575190;2024-01-16;"terça-feira";"20:30:00";"RJ";40;109;"DUQUE DE CAXIAS";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Não Informado";"Não";2;0;1;0;1;0;1;2;-22,67374628;-43,28638368;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
575191;2024-01-16;"terça-feira";"22:40:00";"MG";381;849,1;"POUSO ALEGRE";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Sim";2;0;0;1;1;0;1;2;-22,23248008;-45,87626696;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
575193;2024-01-16;"terça-feira";"17:30:00";"BA";242;411;"SEABRA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-12,44322183;-41,75266558;"SPRF-BA";"DEL06-BA";"UOP01-DEL06-BA"
575194;2024-01-16;"terça-feira";"23:30:00";"ES";101;296;"CARIACICA";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Sim";2;0;2;0;0;0;2;1;-20,34029997;-40,40405712;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
575195;2024-01-16;"terça-feira";"19:20:00";"MG";116;451,4;"ENGENHEIRO CALDAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";6;0;4;2;0;0;6;2;-19,165976;-42,029345;"SPRF-MG";"DEL06-MG";"UOP02-DEL06-MG"
575196;2024-01-16;"terça-feira";"21:50:00";"PR";376;95,8;"PARANAVAI";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";3;0;1;2;0;0;3;1;-23,01459965;-52,52124604;"SPRF-PR";"DEL09-PR";"UOP02-DEL09-PR"
575197;2024-01-16;"terça-feira";"15:50:00";"PE";428;57;"SANTA MARIA DA BOA VISTA";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;0;4;0;0;1;4;2;-8,61438908;-39,68159399;"SPRF-PE";"DEL06-PE";"UOP03-DEL06-PE"
575200;2024-01-16;"terça-feira";"21:00:00";"PB";427;37;"POMBAL";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;1;0;0;0;1;0;2;-6,76405124;-37,78910384;"SPRF-PB";"DEL03-PB";"UOP02-DEL03-PB"
575201;2024-01-16;"terça-feira";"22:00:00";"MS";262;50;"TRES LAGOAS";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Não";1;0;1;0;0;0;1;1;-20,75157304;-52,06063475;"SPRF-MS";"DEL07-MS";"UOP01-DEL07-MS"
575202;2024-01-17;"quarta-feira";"00:20:00";"PR";277;420,5;"CANTAGALO";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;1;0;1;1;-25,40516876;-52,09591501;"SPRF-PR";"DEL04-PR";"UOP02-DEL04-PR"
575203;2024-01-17;"quarta-feira";"00:15:00";"RO";364;274;"CACOAL";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;1;0;2;1;1;2;-11,38661395;-61,75015601;"SPRF-RO";"DEL02-RO";"UOP02-DEL02-RO"
575209;2024-01-17;"quarta-feira";"04:00:00";"PR";277;699;"SAO MIGUEL DO IGUACU";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-25,40119949;-54,31992672;"SPRF-PR";"DEL05-PR";"UOP01-DEL05-PR"
575211;2024-01-17;"quarta-feira";"05:00:00";"SC";101;208;"SAO JOSE";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Amanhecer";"Crescente";"Chuva";"Múltipla";"Reta";"Sim";3;0;0;0;2;1;0;2;-27,60327979;-48,63201818;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
575213;2024-01-14;"domingo";"00:30:00";"RJ";101;316;"SAO GONCALO";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-22,82835879;-43,09208739;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
575214;2024-01-17;"quarta-feira";"05:30:00";"PR";369;165;"CAMBE";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-23,29545614;-51,29904556;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
575215;2024-01-17;"quarta-feira";"06:40:00";"SC";101;207,1;"SAO JOSE";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,60001226;-48,6226467;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
575218;2024-01-17;"quarta-feira";"07:00:00";"SP";116;226;"GUARULHOS";"Trafegar com motocicleta (ou similar) entre as faixas";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-23,49102507;-46,54878195;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
575219;2024-01-17;"quarta-feira";"06:05:00";"RS";386;402;"TRIUNFO";"Conversão proibida";"Colisão lateral mesmo sentido";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-29,773928;-51,570385;"SPRF-RS";"DEL04-RS";"UOP02-DEL04-RS"
575220;2024-01-17;"quarta-feira";"06:15:00";"BA";20;159;"SAO DESIDERIO";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;2;2;1;0;0;3;1;-12,54676821;-45,90162797;"SPRF-BA";"DEL10-BA";"UOP01-DEL10-BA"
575221;2024-01-17;"quarta-feira";"06:30:00";"CE";116;14,9;"FORTALEZA";"Pista Escorregadia";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";3;0;1;1;1;0;2;2;-3,86973356;-38,49827361;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
575223;2024-01-17;"quarta-feira";"07:25:00";"GO";153;509,1;"APARECIDA DE GOIANIA";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Desvio Temporário";"Sim";2;0;2;0;0;0;2;1;-16,7888;-49,2379;"SPRF-GO";"DEL01-GO";"UOP03-DEL01-GO"
575224;2024-01-17;"quarta-feira";"06:30:00";"SC";470;57;"BLUMENAU";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Garoa/Chuvisco";"Dupla";"Não Informado";"Sim";2;0;1;0;1;0;1;2;-26,880428;-49,136532;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
575226;2024-01-17;"quarta-feira";"07:00:00";"TO";153;544,8;"NOVA ROSALANDIA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;1;0;0;0;0;0;1;-10,59187502;-48,91318831;"SPRF-TO";"DEL01-TO";"UOP01-DEL01-TO"
575227;2024-01-16;"terça-feira";"20:40:00";"MT";364;518,9;"ROSARIO OESTE";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;1;0;0;2;-15,11187601;-56,5205848;"SPRF-MT";"DEL01-MT";"UOP01-DEL01-MT"
575228;2024-01-16;"terça-feira";"11:30:00";"RJ";116;245;"PIRAI";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-22,62040692;-43,92593694;"SPRF-RJ";"DEL07-RJ";"UOP01-DEL07-RJ"
575230;2024-01-16;"terça-feira";"23:50:00";"MT";174;382;"CONQUISTA DOESTE";"Ingestão de álcool pelo condutor";"Colisão frontal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;-14,52689853;-59,56019353;"SPRF-MT";"DEL04-MT";"UOP01-DEL04-MT"
575232;2024-01-17;"quarta-feira";"07:55:00";"PR";116;115,2;"CURITIBA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";3;0;1;0;1;1;1;2;-25,54592;-49,303581;"SPRF-PR";"DEL01-PR";"UOP07-DEL01-PR"
575233;2024-01-17;"quarta-feira";"07:30:00";"BA";110;388;"SAO SEBASTIAO DO PASSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Não";2;0;1;0;0;1;1;2;-12,50766107;-38,49626949;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
575234;2024-01-17;"quarta-feira";"06:05:00";"SC";282;423;"VARGEM BONITA";"Acumulo de óleo sobre o pavimento";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";3;0;2;0;1;0;2;1;-26,99556;-51,752289;"SPRF-SC";"DEL07-SC";"UOP05-DEL07-SC"
575236;2024-01-17;"quarta-feira";"07:35:00";"SC";116;7;"MAFRA";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Não Informado";"Sim";2;0;0;0;1;1;0;2;-26,15196176;-49,83102416;"SPRF-SC";"DEL06-SC";"UOP01-DEL06-SC"
575237;2024-01-17;"quarta-feira";"07:50:00";"SP";116;142,7;"SAO JOSE DOS CAMPOS";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;-23,17426078;-45,82940111;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
575238;2024-01-17;"quarta-feira";"07:25:00";"MG";381;457;"BELO HORIZONTE";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;1;0;0;2;1;2;-19,86134886;-43,92063055;"SPRF-MG";"DEL01-MG";"UOP01-DEL01-MG"
575239;2024-01-17;"quarta-feira";"07:58:00";"SC";101;202;"SAO JOSE";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Múltipla";"Reta";"Não";2;0;1;0;1;0;1;2;-27,55711595;-48,61897889;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
575240;2024-01-17;"quarta-feira";"08:00:00";"ES";101;296;"CARIACICA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;2;0;1;0;2;2;-20,34029997;-40,40405712;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
575241;2024-01-17;"quarta-feira";"07:40:00";"SC";101;121;"ITAJAI";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-26,92103178;-48,70856446;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
575242;2024-01-17;"quarta-feira";"07:50:00";"BA";116;423,3;"FEIRA DE SANTANA";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Não Informado";"Sim";2;0;1;0;1;0;1;2;-12,23457789;-38,97616994;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
575244;2024-01-17;"quarta-feira";"07:10:00";"MG";381;713;"CARMO DA CACHOEIRA";"Condutor Dormindo";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-21,40375992;-45,21090213;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
575245;2024-01-17;"quarta-feira";"08:20:00";"SC";101;204,1;"SAO JOSE";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-27,57413014;-48,61363083;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
575246;2024-01-17;"quarta-feira";"08:50:00";"CE";222;1;"FORTALEZA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;-3,737804;-38,578061;"SPRF-CE";"DEL01-CE";"UOP01-DEL01-CE"
575247;2024-01-17;"quarta-feira";"09:05:00";"RS";386;307;"POUSO NOVO";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Não Informado";"Não";5;0;2;0;3;0;2;2;-29,202335;-52,183838;"SPRF-RS";"DEL04-RS";"UOP01-DEL04-RS"
575250;2024-01-17;"quarta-feira";"09:25:00";"RJ";116;174;"SAO JOAO DE MERITI";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-22,79134548;-43,36967826;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL06-RJ"
